"Method","Cost","Data_Size","log_cost"
"Method-2",101399268.959353,4236.44324041585,18.4345764396215
"Method-2",102059332.443761,4278.85847911123,18.4410648927572
"Method-2",103210925.155164,4298.48507580541,18.4522852693152
"Method-2",101021609.060194,4238.55035076755,18.4308450030123
"Method-2",108626584.537789,4506.01835723189,18.5034267286728
"Method-2",110361597.918507,4552.68338428725,18.5192727863541
"Method-2",102598480.434453,4263.56717230938,18.4463336800109
"Method-2",107166350.836629,4396.92901311406,18.4898928658774
"Method-2",102798438.950798,4222.74231641464,18.4482807255665
"Method-2",108113395.548591,4442.89453228367,18.4986911930505
"Method-2",104473370.756171,4297.54713106423,18.4644427715959
"Method-2",108066359.304867,4406.55518287665,18.4982560344068
"Method-2",105519171.401768,4339.85240609392,18.4744032138194
"Method-2",105414013.059201,4304.36966350351,18.4734061364601
"Method-2",108132618.647693,4465.89099441182,18.4988689822156
"Method-2",114742239.028468,4659.77254014245,18.5581987708788
"Method-2",104345379.019301,4265.43674198999,18.4632169070311
"Method-2",102742252.966352,4156.07188084431,18.447734011577
"Method-2",110930926.982195,4479.52378380693,18.5244182861407
"Method-2",108781149.135206,4395.55314107022,18.5048486157496
"Method-2",105563651.843293,4230.49941262748,18.4748246639545
"Method-2",112979208.846386,4574.79789627414,18.5427143672381
"Method-2",115932861.387813,4720.5855852361,18.5685218003726
"Method-2",110668306.25425,4461.71207282092,18.5220480536534
"Method-3",9970.66670988187,42.9368492735173,9.20740273232307
"Method-3",15403.5072641118,79.5728691622408,9.64235050689474
"Method-3",12028.5969559089,51.8812605311754,9.39504217339806
"Method-3",12420.6681450081,71.1814129843059,9.4271171499349
"Method-3",15125.2375514054,95.6886339632885,9.62411998865375
"Method-3",19468.8607936239,97.1888028482387,9.87657158579791
"Method-3",16489.1609709062,90.0089373491709,9.71045853317403
"Method-3",31705.0608713378,113.68209804282,10.3642315960609
"Method-3",23470.4416086549,113.276927800279,10.063497104546
"Method-3",34980.1850882786,141.091269129055,10.4625370398187
"Method-3",26467.5803075126,99.5762990780272,10.1836758784063
"Method-3",28737.205813022,126.537378890944,10.2659479319776
"Method-3",20981.4859040376,115.002260639526,9.95139570422963
"Method-3",41492.210606097,186.139298784081,10.633260992363
"Method-3",34924.4798940277,191.502506163049,10.460943291932
"Method-3",34574.1799232759,195.460534112929,10.4508624374744
"Method-3",44264.6659574866,191.487392141529,10.6979420295914
"Method-3",42749.7036741315,185.434264727215,10.6631175427416
"Method-3",54352.2547233944,195.463457294493,10.9032413769399
"Method-3",39661.1795662794,207.086172295439,10.5881281435952
"Method-3",29780.4201316191,172.94606107638,10.3016064139833
"Method-3",43301.7932574348,194.815869264204,10.6759493278544
"Method-3",65352.9171835698,279.728382072815,11.0875573574374
"Method-3",50212.3329766209,226.963603608071,10.8240159523313
"Method-3",49635.8103541819,276.421506562481,10.8124678351559
"Method-3",53415.650248517,224.289826719153,10.8858590578249
"Method-3",53930.3097412749,243.338341397235,10.8954479317095
"Method-3",62377.3006231968,283.890839993288,11.0409567161123
"Method-3",52008.3758698289,244.593703101515,10.8591600590123
"Method-3",79064.10157594,304.866006334297,11.2780142147858
"Method-3",62219.1965895381,312.024664861929,11.0384188579533
"Method-3",56380.034035996,291.657194965827,10.9398703683571
"Method-3",74302.9125683892,321.032031540614,11.2159054300505
"Method-3",70441.1586733363,327.394440741238,11.1625330115569
"Method-3",72282.2365379389,345.864644595022,11.1883336869217
"Method-3",80582.6217863514,349.449808722,11.2970382946562
"Method-3",96710.3891424707,396.490576880706,11.4794761125109
"Method-3",86767.7551085737,417.900194369977,11.3709903467066
"Method-3",66673.9916682436,348.46485159271,11.1075702258499
"Method-3",61734.0051483094,335.456240419546,11.0305901949989
"Method-3",112165.47425845,487.865788151846,11.6277305086598
"Method-3",85976.8488563987,409.32556246587,11.3618333396508
"Method-3",81342.8247144802,464.765434247168,11.3064279061078
"Method-3",98727.5743790968,456.153308844948,11.5001195620782
"Method-3",96886.0949987348,421.697385327609,11.4812912891169
"Method-3",112010.893727158,463.031335665709,11.6263514109683
"Method-3",115098.219978211,497.106708336543,11.6535411295879
"Method-3",92811.6278043912,463.415787867707,11.4383272105412
"Method-3",110764.274268124,437.969073024102,11.615159566899
"Method-3",66923.8477389744,406.282599236222,11.1113106510416
"Method-3",113135.854660958,520.622654393262,11.6363446292031
"Method-3",115592.08120042,542.644485983781,11.6578227311476
"Method-3",107564.891665973,513.826532999285,11.5858495878349
"Method-3",100810.808839967,497.333645179386,11.5210008594258
"Method-3",132992.645102984,563.31717492837,11.7980491056972
"Method-3",123301.272413392,554.858360066593,11.7223860087536
"Method-3",127545.151295379,548.638737828687,11.7562257086991
"Method-3",125714.353358692,498.344960408832,11.7417675754794
"Method-3",143969.659853766,679.78193906967,11.8773578608988
"Method-3",91845.0872316495,504.604644105709,11.42785860235
"Method-3",142272.948942341,667.481984004923,11.865502667218
"Method-3",127847.486411195,619.988882817112,11.7585933200739
"Method-3",149986.957589825,647.185525460508,11.9183036198969
"Method-3",143218.444912056,665.368017980079,11.8721263304658
"Method-3",128019.084378078,632.053519254424,11.7599346284917
"Method-3",122567.056388191,614.08608724821,11.716413558286
"Method-3",131754.786522898,587.064335558606,11.7886977960883
"Method-3",148880.269187112,674.997948477088,11.9108976993956
"Method-3",118183.397679146,619.608813567886,11.6799929145215
"Method-3",152191.985128405,693.778992439276,11.9328980628944
"Method-3",146620.234941042,721.166591331888,11.8956010871569
"Method-3",153501.646896171,682.352120646349,11.9414665749171
"Method-3",141183.967842461,618.168802031722,11.8578190554027
"Method-3",193810.139301223,822.956024089744,12.174634295446
"Method-3",151281.687479702,697.294033304066,11.9268988579482
"Method-3",156238.967325938,696.603677678083,11.9591419559917
"Method-3",153920.449220648,756.030437606711,11.9441911844286
"Method-3",147582.433003294,718.190331517492,11.9021421664725
"Method-3",161335.421865692,807.109779189803,11.9912408423954
"Method-3",150993.127619597,806.850850989732,11.9249896023083
"Method-3",183621.600944407,845.39744397599,12.1206324024507
"Method-3",179990.98493163,839.706561353571,12.100662044905
"Method-3",150478.071255532,759.486257928107,11.9215726466116
"Method-3",204744.441511502,847.386176877477,12.2295178536618
"Method-3",203124.569209995,901.328270785219,12.2215747112516
"Method-3",194815.830955682,884.072577357271,12.1798099346282
"Method-3",160269.400169536,782.714123803664,11.9846114293559
"Method-3",171287.17677822,800.728615949306,12.0510968232394
"Method-3",186778.171190541,867.012131330464,12.1376769413669
"Method-3",203753.646339108,822.169151504585,12.2246669270858
"Method-3",168029.953374596,791.38360732929,12.0318975363893
"Method-3",216932.620593605,1004.95478831671,12.2873420801293
"Method-3",184722.877298983,873.380594889381,12.1266120204498
"Method-3",192818.31748151,795.272912514242,12.1695036643298
"Method-3",197655.533188464,882.38357150003,12.1942810632152
"Method-3",180963.770680645,911.369115334444,12.1060521282275
"Method-3",156079.889789449,815.588691269072,11.958123269181
"Method-3",210298.090776678,889.961166180447,12.2562812830793
"Method-3",217089.833899138,929.799733328499,12.2880665279581
"Method-3",185643.79637233,905.872490970778,12.1315850433309
"Method-3",177186.068621536,933.364839036052,12.0849556945452
"Method-3",213195.585195595,973.619288333689,12.2699652637217
"Method-3",207851.067477699,963.068271677917,12.2445770804756
"Method-3",222191.279770064,1001.55427616361,12.3112939104584
"Method-3",245677.631575979,1097.91656680901,12.4117755147881
"Method-3",197462.321243531,978.539330799594,12.193303066609
"Method-3",231769.995798717,1080.88989520477,12.3535007614697
"Method-3",207747.277291038,1033.86801882407,12.2440776069328
"Method-3",201253.476446841,977.939022614476,12.2123204694016
"Method-3",251685.859990694,1149.16086821531,12.4359370015187
"Method-3",216080.021914159,1022.10079306126,12.2834040898834
"Method-3",224925.14350407,1058.74226396432,12.3235229302937
"Method-3",224633.828036459,1084.82084274121,12.3222269245332
"Method-3",234013.701295105,1053.63587266052,12.3631349451689
"Method-3",188385.505013101,963.925580501633,12.1462457008668
"Method-3",231174.679239653,1097.82895984867,12.3509288909231
"Method-3",256071.281199592,1107.19727513779,12.4532111268898
"Method-3",205474.070453748,1013.83175509212,12.2330751271167
"Method-3",196460.841203326,1063.79932408623,12.1882184090243
"Method-3",239810.484324235,1097.40621411712,12.3876042417384
"Method-3",223219.644352456,1173.57405647895,12.3159115179482
"Method-3",246124.484420594,1148.58910982534,12.4135927211524
"Method-3",238326.22938805,1087.95633956654,12.3813957258004
"Method-3",259681.336962035,1101.70027206343,12.4672105312335
"Method-3",227336.426120235,1076.83484331567,12.3341862526994
"Method-3",214760.76285352,1152.90563976916,12.2772799566513
"Method-3",246407.765612265,1198.02957781713,12.4147430264284
"Method-3",236143.864985602,1171.18344966142,12.3721964956753
"Method-3",262469.142764134,1348.54474481061,12.4778888027294
"Method-3",281976.58212142,1196.00881715991,12.5495793043494
"Method-3",256491.954358347,1239.89707695313,12.454852576077
"Method-3",261152.996717621,1202.86988283683,12.4728617088804
"Method-3",289120.807362915,1248.54243229291,12.574599898306
"Method-3",304458.16594116,1351.33318050217,12.626288970622
"Method-3",251085.676757846,1174.97673600961,12.4335495015348
"Method-3",249366.444981586,1245.50992753587,12.4266787601996
"Method-3",262494.060496845,1246.46082987283,12.4779837340791
"Method-3",292322.627740106,1301.08978348092,12.5856133608301
"Method-3",277569.426969642,1337.87643720676,12.533826368155
"Method-3",320040.704749342,1467.09266061749,12.6762034690281
"Method-3",275160.563201875,1291.08763477327,12.5251100724538
"Method-3",263749.811634564,1287.12734172541,12.4827562495904
"Method-3",292429.501374794,1304.26309497379,12.585978895663
"Method-3",320263.167925794,1358.5190894153,12.6768983365586
"Method-3",263184.734061196,1274.25304147945,12.4806114754639
"Method-3",274441.664639748,1265.74586488854,12.5224940023736
"Method-3",287875.929327819,1372.7992956353,12.5702848653516
"Method-3",275442.436286882,1274.69087840782,12.5261339430462
"Method-3",290268.483828445,1320.95794709426,12.5785615799733
"Method-3",301621.759265916,1346.54767064771,12.6169290586207
"Method-3",300039.465822262,1486.92947857224,12.6116692977269
"Method-3",292653.72914719,1376.34581692535,12.5867453773246
"Method-3",318156.03723982,1467.90464953562,12.6702972245608
"Method-3",302519.682058424,1447.09721373007,12.6199016189924
"Method-3",292827.275577116,1430.67419479335,12.5873382110241
"Method-3",264975.207285904,1331.39119522025,12.4873915431799
"Method-3",301377.01803701,1427.92413274872,12.6161173115606
"Method-3",277712.898335648,1394.96649984573,12.5343431192298
"Method-3",299361.872094272,1403.68379647773,12.6094083951437
"Method-3",335700.381666115,1573.86918363851,12.7239743198936
"Method-3",311157.836140149,1518.80014410665,12.6480555741255
"Method-3",323383.977349252,1556.03368971408,12.6865956805232
"Method-3",291058.217178922,1438.01517473038,12.5812785851786
"Method-3",322254.099857594,1426.78694912965,12.6830956433197
"Method-3",347297.313147417,1541.46372199991,12.7579365022998
"Method-3",313370.584452391,1436.82437700727,12.6551417450618
"Method-3",359803.141225655,1574.94547157051,12.7933123309375
"Method-3",367026.087723279,1545.40666102112,12.813188208225
"Method-3",358444.816684142,1661.05010799768,12.789529998817
"Method-3",303731.361218521,1555.38158352436,12.6238989095106
"Method-3",372616.069113407,1539.29914611668,12.8283038632015
"Method-3",341609.740277697,1533.29664234314,12.7414242541835
"Method-3",377189.972248971,1680.76345153978,12.8405042446823
"Method-3",384483.874077545,1637.39372100834,12.859657127068
"Method-3",350621.203124542,1642.63551742685,12.7674617263222
"Method-3",327606.892414649,1535.63407530766,12.6995696698565
"Method-3",394517.759922523,1670.4717094022,12.8854194370698
"Method-3",326872.238140284,1624.83554044958,12.6973246644816
"Method-3",396003.559769777,1682.12417339371,12.8891784795138
"Method-3",327827.433663674,1564.32546900217,12.7002426320392
"Method-3",343988.820972933,1700.91723741316,12.7483644386558
"Method-3",335078.443721701,1590.2795575076,12.7221199437592
"Method-3",348069.031687638,1671.90125983414,12.760156106003
"Method-3",345017.329218957,1626.32524136564,12.7513499243722
"Method-3",368952.040522379,1713.68264264392,12.8184219430916
"Method-3",383527.126108966,1717.58018217133,12.857165630297
"Method-3",335715.976506624,1643.78938599116,12.7240207734551
"Method-3",411335.26508773,1800.14132949364,12.9271638910918
"Method-3",335413.32932276,1640.86603305459,12.7231188691521
"Method-3",359346.32221995,1691.2160311524,12.7920418883095
"Method-3",370447.852834055,1735.22336372379,12.8224679657261
"Method-3",351414.407449333,1707.28812111262,12.769721454035
"Method-3",384146.535202051,1718.09418945399,12.858779360867
"Method-3",388841.277884401,1842.22756061533,12.8709265133312
"Method-3",426347.599119728,1902.31173855212,12.9630102529118
"Method-3",336920.863291399,1723.26786107193,12.7276033547298
"Method-3",377263.298887586,1788.03619370228,12.8406986281959
"Method-3",383996.149454315,1822.99983473106,12.8583878040569
"Method-3",368719.746342691,1817.99047826524,12.817792139454
"Method-3",375971.575628963,1809.49248890633,12.837268822783
"Method-3",405554.313005285,1732.1306021339,12.9130100843952
"Method-3",371640.516898652,1843.66688771031,12.8256823136128
"Method-3",373943.430360036,1886.09232407247,12.8318598092345
"Method-3",381925.924381378,1785.58075183833,12.8529819535527
"Method-3",392962.605282428,1886.58452491497,12.8814697343711
"Method-3",394760.21777972,1837.16764549866,12.8860338159621
"Method-3",449179.204478171,1969.93315952006,13.0151772062026
"Method-3",395667.181633548,1899.52068290168,12.8883286864398
"Method-3",398837.705452517,1920.96027571896,12.8963098598736
"Method-3",392069.33123328,1898.40513682767,12.8791939685248
"Method-3",440661.619240339,1862.01275878008,12.9960325565912
"Method-3",437832.844515653,2093.78906932378,12.9895924829921
"Method-3",417854.459408837,1877.24582391844,12.9428884676446
"Method-3",415471.379990562,1956.62778620268,12.9371690100161
"Method-3",391176.278367266,1926.37450395375,12.8769135771837
"Method-3",376551.654376261,1762.93649923419,12.83881051303
"Method-3",372901.628280854,1797.22794127705,12.8290699326923
"Method-3",435788.093272705,2042.76501761349,12.984911379579
"Method-3",423184.470538828,2018.76072914096,12.9555634635288
"Method-3",420692.278276958,2026.26893826637,12.9496569149461
"Method-3",412329.962463255,1972.10358044952,12.9295791875638
"Method-3",417628.687164616,1887.79414750859,12.9423480085087
"Method-3",415534.540617067,1976.57337405617,12.9373210200682
"Method-3",373417.396181131,2043.89588711605,12.8304520975989
"Method-3",420323.414911918,1983.91811643711,12.9487797294389
"Method-3",426317.451478625,2004.24648972946,12.9629395389987
"Method-3",479350.766578865,2142.50550534652,13.0801878977088
"Method-3",439038.447976861,2116.34595638558,12.9923422690352
"Method-3",406657.994589252,1996.44471341581,12.9157278030334
"Method-3",461185.884519225,2195.11918721701,13.0415564609226
"Method-3",425756.485636575,2050.92978070554,12.9616228318477
"Method-3",526415.831091086,2280.5066721566,13.1738467328022
"Method-3",384420.438921941,2018.06581589453,12.8594921256375
"Method-3",499325.642485246,2194.29014410405,13.1210137520401
"Method-3",473785.185850576,2128.0111700941,13.0685093035455
"Method-3",488695.181974006,2257.05189298064,13.0994942243474
"Method-3",462142.294685776,2126.91595189441,13.0436281197978
"Method-3",507035.740691022,2214.13286636446,13.1363367745483
"Method-3",484517.321865282,2175.94311269416,13.0909084617178
"Method-3",430675.806465561,2063.75521360833,12.9731108968746
"Method-3",512544.427220676,2259.69060923939,13.1471426734974
"Method-3",490136.001442756,2276.07108755879,13.1024381855406
"Method-3",445040.679932687,2182.25217242658,13.0059209725493
"Method-3",449596.810111682,2158.06108165378,13.0161064825891
"Method-3",499075.076644483,2279.74778742472,13.1205118176139
"Method-3",427947.179353201,2036.78118008364,12.9667550542218
"Method-3",436921.727659599,2158.21600773011,12.987509345128
"Method-3",470437.707989161,2192.47561145003,13.0614188338954
"Method-3",443623.899036896,2029.56759196286,13.002732408203
"Method-3",522931.9392568,2482.54320886951,13.1672065993145
"Method-3",469246.942619536,2193.65107793881,13.0588844389657
"Method-3",492193.249381602,2244.21478863384,13.1066267016512
"Method-3",489515.844705075,2325.85758315968,13.1011721095914
"Method-3",442343.615003629,2198.58644586784,12.9998422685441
"Method-3",493337.733427385,2240.363023909,13.108949276142
"Method-3",535709.617431471,2333.83000758504,13.1913475347254
"Method-3",488634.097587441,2372.39290228389,13.0993692216734
"Method-3",518628.924225924,2269.58366811029,13.1589439242027
"Method-3",527724.235774973,2423.39617416783,13.1763291455231
"Method-3",502231.895744363,2345.53801222657,13.1268172357246
"Method-3",515664.785362591,2405.60063592658,13.1532121925855
"Method-3",532643.525575215,2460.40747712255,13.1856076718452
"Method-3",467442.949510763,2283.06965238915,13.0550325871322
"Method-3",532692.044178664,2695.86903380637,13.1856987578934
"Method-3",525449.991688055,2565.2408267202,13.172010301475
"Method-3",499514.098901226,2393.3329189625,13.1213911027009
"Method-3",510774.739561275,2486.21845954324,13.1436839492185
"Method-3",509569.499210257,2401.49470863806,13.1413215290357
"Method-3",580079.604553805,2577.85644608964,13.2709206223355
"Method-3",512344.587220973,2415.00183579274,13.1467526995599
"Method-3",555555.886693947,2441.0712446962,13.2277244891111
"Method-3",522260.080752214,2452.64286996776,13.1659209817739
"Method-3",446237.883853952,2247.5542524292,13.0086074606798
"Method-3",541070.347489867,2505.18330289649,13.2013045817039
"Method-3",574887.71871518,2613.13155651313,13.2619300289118
"Method-3",555764.12083318,2506.65886325613,13.2280992401104
"Method-3",518218.259839369,2392.54837552436,13.1581517835394
"Method-3",538534.890603609,2607.49962402026,13.1966075656869
"Method-3",545801.742764616,2464.87953536875,13.2100110802975
"Method-3",507566.08111128,2486.24354998151,13.1373821905079
"Method-3",500735.444251307,2409.13826053881,13.12383318521
"Method-3",542214.081419825,2546.39406747967,13.2034161866055
"Method-3",563991.537788967,2685.16240498641,13.2427945264474
"Method-3",556648.355533196,2579.55193535316,13.2296890009321
"Method-3",589476.449597027,2662.02773670207,13.2869900483685
"Method-3",576819.201252509,2649.60533200361,13.2652841536715
"Method-3",588614.811782051,2829.48818238582,13.2855272788924
"Method-3",582791.329767772,2709.57189898855,13.2755844763356
"Method-3",557126.74521574,2545.02252290093,13.2305480427829
"Method-3",557945.799290836,2648.22633542062,13.2320171027583
"Method-3",589775.807906179,2609.78978447292,13.287497757069
"Method-3",575993.413710128,2708.12416560312,13.2638515050816
"Method-3",562980.926280141,2688.1032718204,13.241001027827
"Method-3",490704.978145629,2588.40144041469,13.1035983670146
"Method-3",594913.677146935,2666.99393437009,13.2961715935773
"Method-3",594079.046768543,2786.82605816366,13.294767664859
"Method-3",561470.937481814,2656.24702903142,13.2383152931066
"Method-3",620527.038467315,2787.34322951326,13.3383244579672
"Method-3",589856.491421109,2849.91655409434,13.287634551416
"Method-3",632043.4038589,2723.29107411058,13.3567133477628
"Method-3",577829.679255436,2748.36251171697,13.2670344316616
"Method-3",553560.58972168,2679.9093056587,13.224126491665
"Method-3",596350.008932543,2915.7890756233,13.2985830369855
"Method-3",582628.46762659,2673.35941598057,13.2753049853872
"Method-3",620984.866448779,2901.62350884564,13.339061990971
"Method-3",634397.966296515,2884.47697901639,13.360431743586
"Method-3",566899.374437931,2710.75281019431,13.2479370968331
"Method-3",607966.037949305,2739.50523004886,13.3178743007521
"Method-3",632362.411447183,2918.78053743848,13.3572179446116
"Method-3",577830.524849351,2798.46629593379,13.267035895057
"Method-3",608387.209907646,2917.13680566506,13.3185668166408
"Method-3",590477.599292619,2758.13726766046,13.2886869787478
"Method-3",601181.541881663,2900.82844297532,13.3066522342633
"Method-3",642300.478355667,3042.88750143034,13.3728115079999
"Method-3",677668.971685397,3121.00758029834,13.4264142053415
"Method-3",641810.367169739,2807.09795737358,13.3720481607991
"Method-3",638172.922818299,2918.58331973447,13.3663645645027
"Method-3",592507.572879039,2836.19229212602,13.2921189331402
"Method-3",635844.820615854,2860.08244343918,13.3627098198088
"Method-3",644752.105749696,2886.03231584828,13.3766211897324
"Method-3",665555.958834815,3048.46647752431,13.408377998684
"Method-3",628434.26824088,2983.85226850452,13.3509867164052
"Method-3",667220.291541461,3061.02830436428,13.410875542546
"Method-3",575489.909284504,2888.95696065075,13.2629769731667
"Method-3",589152.816284228,2912.43838781721,13.28644087938
"Method-3",610962.071248601,2861.13251333347,13.3227901597107
"Method-3",671014.597032215,3001.51466213094,13.4165461698636
"Method-3",689203.572530366,3314.06172373278,13.4432919672127
"Method-3",653641.591098905,2994.84003801865,13.3903144543756
"Method-3",616461.730130768,2982.58629246504,13.331751523635
"Method-3",635018.13079562,3084.98539645591,13.3614088299013
"Method-3",670762.901989085,3088.27070669441,13.4161710032711
"Method-3",649369.399819479,3100.5288509374,13.3837570168438
"Method-3",647742.055781344,2954.75331870241,13.3812478340208
"Method-3",650644.088380374,3015.2375723839,13.3857180564499
"Method-3",617318.63112818,3100.74942385866,13.3331405895695
"Method-3",626409.591836822,3070.8728619299,13.3477597361801
"Method-3",684329.194733399,3005.95491628064,13.4361943596772
"Method-3",684643.240575027,3187.31201120504,13.4366531648935
"Method-3",694122.705762709,3153.95424255274,13.4504040333163
"Method-3",665563.869681505,3087.30566050144,13.4083898846863
"Method-3",663315.331708793,3160.30871502257,13.4050057695369
"Method-3",679046.649139975,3158.85494431143,13.4284451068907
"Method-3",665902.795743797,3047.76397602768,13.4088989865338
"Method-3",654754.376544304,3112.23893886049,13.3920154466459
"Method-3",668348.762217626,3155.46722118836,13.4125654154006
"Method-3",631771.505546437,3069.26206831236,13.3562830659001
"Method-3",661011.176409618,3117.98657844052,13.4015260270262
"Method-3",674232.956989916,3261.37082857558,13.4213309636931
"Method-3",724122.187593819,3308.13078273581,13.492715424523
"Method-3",656970.715829959,3252.93155969147,13.3953947239162
"Method-3",682572.351982329,3196.04006707905,13.4336238106531
"Method-3",701266.627624946,3255.79859992005,13.4606434469461
"Method-3",668826.72826327,3079.18561955097,13.4132803044625
"Method-3",670393.330441592,3265.25330531036,13.4156198794752
"Method-3",702414.648475603,3424.76869564678,13.4622791759768
"Method-3",730786.294274082,3396.84700259113,13.5018763488959
"Method-3",645343.903650685,3228.38295568337,13.3775386376404
"Method-3",727205.933481442,3391.13669152055,13.496964981165
"Method-3",701019.333278731,3267.94438417651,13.4602907452066
"Method-3",730037.580499341,3354.22011062323,13.5008512919356
"Method-3",597419.859213331,2969.18078288054,13.3003754269524
"Method-3",727311.522962893,3409.83151890353,13.497110169497
"Method-3",765347.68567079,3518.66131470035,13.5480855006318
"Method-3",787966.2928359,3628.67639246184,13.5772105923362
"Method-3",706947.335416677,3260.51260827249,13.4687114518873
"Method-3",749221.319749779,3454.91926990074,13.526789705834
"Method-3",714815.130354033,3416.55432367018,13.4797792292986
"Method-3",687644.443212927,3300.14377070568,13.4410271856739
"Method-3",736918.305113689,3381.38719778113,13.5102323171491
"Method-3",746066.222913602,3382.79274432855,13.5225696459077
"Method-3",760774.12609986,3363.91355981255,13.5420917808283
"Method-3",707289.167486777,3234.4369441131,13.4691948676046
"Method-3",782388.916919407,3495.31266742134,13.5701072321109
"Method-3",721261.624136414,3582.71337317634,13.4887572133282
"Method-3",716647.843313568,3408.47104072138,13.4823398459469
"Method-3",744436.238268659,3475.92278533774,13.520382483743
"Method-3",705524.442644636,3304.34944318085,13.4666966955213
"Method-3",735297.681891916,3503.30198246013,13.5080307055776
"Method-3",731189.259325734,3414.00294389871,13.5024276099082
"Method-3",777438.925884804,3504.76819653789,13.5637603680335
"Method-3",758022.720074204,3537.19692536605,13.538468637888
"Method-3",761893.412187923,3476.75570877838,13.5435619458663
"Method-3",715277.353371838,3376.09440764838,13.4804256532735
"Method-3",766461.783726219,3554.85800000847,13.5495401178987
"Method-3",730685.1381717,3461.67313900323,13.5017379184069
"Method-3",793873.632149741,3603.88086390208,13.5846795740992
"Method-3",740467.180353167,3437.08557503146,13.5150365907803
"Method-3",776553.199578305,3572.70788961793,13.5626204312373
"Method-3",777530.294729989,3568.70978150673,13.5638778865594
"Method-3",808632.037762024,3632.15148669226,13.6030992566777
"Method-3",744360.535091979,3634.05112161053,13.5202807866167
"Method-3",720085.553522756,3580.91238063693,13.4871253082703
"Method-3",730757.715147922,3638.52326754787,13.5018372407664
"Method-3",746622.92179555,3445.51072289729,13.5233155465659
"Method-3",775863.745559896,3724.11147912154,13.5617321981297
"Method-3",785246.75718388,3786.67876907665,13.5737532877316
"Method-3",706867.903599668,3410.63337360861,13.4685990866858
"Method-3",751169.172830946,3574.09973311058,13.5293861688016
"Method-3",797350.409369604,3544.14006635103,13.5890495215887
"Method-3",753617.478795748,3588.79666078591,13.5326401957064
"Method-3",749652.52047669,3502.73114430136,13.527365072122
"Method-3",773107.991181661,3566.69120119429,13.5581740217985
"Method-3",785964.185696768,3757.82878117591,13.5746665051019
"Method-3",716164.246372317,3564.30033252678,13.4816648140107
"Method-3",824645.724390604,3557.95096175783,13.6227091481064
"Method-3",824277.782637792,3786.40817732569,13.6222628669329
"Method-3",776024.135802809,3509.0425728614,13.5619389015203
"Method-3",761430.124883463,3601.58531191215,13.5429536872693
"Method-3",784174.37907124,3760.23862169305,13.5723866968851
"Method-3",874567.767571335,3909.76489480421,13.681485063373
"Method-3",742739.710650699,3433.52738964193,13.5181009401837
"Method-3",820179.678406506,3806.24663772796,13.6172787152451
"Method-3",810582.031610714,3819.08915514758,13.6055078261538
"Method-3",794874.160408636,3623.34334302665,13.5859390923133
"Method-3",828268.038657558,3691.32045743997,13.6270920991674
"Method-3",813927.327769901,3737.41154576569,13.6096263630752
"Method-3",828473.742113006,3861.45995254309,13.6273404220611
"Method-3",803165.577009465,3689.5583569027,13.5963161696923
"Method-3",810520.050857641,3836.53956895061,13.6054313587262
"Method-3",806832.922949895,3780.91606461348,13.6008718910589
"Method-3",814114.073792032,3791.07518325728,13.6098557749597
"Method-3",876439.536502409,3942.35946465624,13.6836229980803
"Method-3",799832.346010861,3886.06722071493,13.5921574172013
"Method-3",775733.315903006,3777.73464615827,13.5615640750255
"Method-3",919761.410531813,4113.52973028947,13.7318695790133
"Method-3",846783.04190591,3847.15752451339,13.649199791951
"Method-3",866176.379496194,4018.12636708345,13.67184383828
"Method-3",821396.167696195,3808.5546496778,13.6187608149181
"Method-3",829320.896531624,3857.48277241964,13.6283624479171
"Method-3",879930.329502303,3912.98920180451,13.6875980123001
"Method-3",807800.620492492,3943.65560157844,13.6020705502375
"Method-3",869605.368793652,3967.65641731102,13.6757947886358
"Method-3",847495.126229738,3866.79538355763,13.6500403674588
"Method-3",810753.265508659,3858.28045582669,13.6057190519242
"Method-3",844235.094656254,3945.28696063218,13.6461862829617
"Method-3",861695.765315947,3987.33096366504,13.6666575468789
"Method-3",878257.261563936,4029.73590688372,13.6856948383136
"Method-3",837494.987128851,3816.95092737166,13.6381705571457
"Method-3",883064.899052932,3949.39198140281,13.6911539752464
"Method-3",898520.216896339,4026.72900355826,13.708504485672
"Method-3",863526.86463652,4192.96194065892,13.6687802874185
"Method-3",882631.69971055,4058.04883912264,13.6906632914547
"Method-3",823814.430601793,4166.73450022154,13.6217005779487
"Method-3",885090.860173823,4132.16407760984,13.6934455855833
"Method-3",792757.278473796,3834.34355996091,13.5832723736562
"Method-3",847282.736668986,4021.09494189847,13.6497897274587
"Method-3",905093.171096349,4001.64152811898,13.7157931688706
"Method-3",873843.638294471,4024.49489829255,13.6806567350793
"Method-3",794165.69717499,3930.25730461791,13.5850474050756
"Method-3",906777.523622915,4214.42731544477,13.7176524108316
"Method-3",907748.766500756,4217.38467119397,13.7187229304222
"Method-3",903077.000992674,4177.21154160665,13.7135631011808
"Method-3",848693.724703728,4030.92862138151,13.6514536519205
"Method-3",861728.631550299,4090.43383893077,13.6666956874953
"Method-3",839899.513607342,3831.95237130503,13.6410375370057
"Method-3",824985.727959052,3974.05287361117,13.6231213657236
"Method-3",895357.239151199,4161.50074243714,13.7049780675075
"Method-3",890423.04691711,4010.36149843402,13.6994519623878
"Method-3",889485.543880681,4241.29162665298,13.698398533995
"Method-3",817785.269064811,4006.04691373846,13.6143550738681
"Method-3",906773.092342507,4220.26769465086,13.7176475239755
